SITE ID,LOCATION IDENTIFIER,STREET ADDRESS,TOWN,merged address,STATE,ENTIRE SERVICE LINE MATERIAL CLASSIFICATION,BUILDING TYPE,SOURCE FILE,STREET NUMBER,STREET NAME,extracted_pswid,is_match,PWSID,SYSTEM NAME,lat,long
700164578,28 Sinawoy Rd,28 Sinawoy Rd,Cos Cob,28 Sinawoy Rd Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0401092,-73.6012735
700164621,22 Sinawoy Rd,22 Sinawoy Rd,Cos Cob,22 Sinawoy Rd Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0394818,-73.6008583
700164693,14 Sinawoy Rd,14 Sinawoy Rd,Cos Cob,14 Sinawoy Rd Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0390445,-73.6006319
700165035,21 Suburban Ave,21 Suburban Ave,Cos Cob,21 Suburban Ave Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0406205,-73.5994415
700165102,27 Suburban Ave,27 Suburban Ave,Cos Cob,27 Suburban Ave Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0412704,-73.5997247
700165114,19 Tremont St,19 Tremont St,Cos Cob,19 Tremont St Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0414307,-73.5992424
700165121,23 Tremont St,23 Tremont St,Cos Cob,23 Tremont St Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0414839,-73.5989181
700165127,25 Tremont St,25 Tremont St,Cos Cob,25 Tremont St Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0415486,-73.5986672
700165149,22 Tremont St,22 Tremont St,Cos Cob,22 Tremont St Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0418463,-73.5990664
700165154,20 Tremont St,20 Tremont St,Cos Cob,20 Tremont St Cos Cob Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0417838,-73.5992675
700165160,18 Tremont St,18 Tremont St,Cos Cob,18 Tremont St Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.041965,-73.5994794
700165165,16 Tremont St,16 Tremont St,Cos Cob,16 Tremont St Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.04169,-73.5995425
700165175,12 Tremont St,12 Tremont St,Cos Cob,12 Tremont St Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0416017,-73.600068
700165180,10 Tremont St,10 Tremont St,Cos Cob,10 Tremont St Cos Cob Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0415143,-73.6002839
700165190,8 Tremont St,8 Tremont St,Cos Cob,8 Tremont St Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0414571,-73.6004966
700165200,4 Tremont St,4 Tremont St,Cos Cob,4 Tremont St Cos Cob Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0413731,-73.6008472
700165256,12 Randolph Pl,12 Randolph Pl,Cos Cob,12 Randolph Pl Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0402124,-73.599801
700165289,25 Sinawoy Rd,25 Sinawoy Rd,Cos Cob,25 Sinawoy Rd Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0404152,-73.6008506
700165310,31 Sinawoy Rd,31 Sinawoy Rd,Cos Cob,31 Sinawoy Rd Cos Cob Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0409445,-73.6010018
700165337,45 Sinawoy Rd,45 Sinawoy Rd,Cos Cob,45 Sinawoy Rd Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0421046,-73.6007728
700166014,81 Orchard St,81 Orchard St,Cos Cob,81 Orchard St Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.045321,-73.601325
700166255,24 Pleasant St,24 Pleasant St,Cos Cob,24 Pleasant St Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0459404,-73.5987071
700166634,24 Meadow Dr,24 Meadow Dr,Cos Cob,24 Meadow Dr Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.045015,-73.5981744
700166680,29 Meadow Dr,29 Meadow Dr,Cos Cob,29 Meadow Dr Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0446257,-73.5977211
700166712,23 Meadow Dr,23 Meadow Dr,Cos Cob,23 Meadow Dr Cos Cob Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0446672,-73.5982566
700166722,21 Meadow Dr,21 Meadow Dr,Cos Cob,21 Meadow Dr Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0447172,-73.5984173
700166733,19 Meadow Dr,19 Meadow Dr,Cos Cob,19 Meadow Dr Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0447235,-73.5985988
700166753,15 Meadow Dr,15 Meadow Dr,Cos Cob,15 Meadow Dr Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0447421,-73.5989671
700166788,11 Meadow Dr,11 Meadow Dr,Cos Cob,11 Meadow Dr Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0448007,-73.5993174
700166865,71 Orchard St,71 Orchard St,Cos Cob,71 Orchard St Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0444916,-73.5999432
700167590,36 Orchard St,36 Orchard St,Cos Cob,36 Orchard St Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0420638,-73.596718
700167676,48 Orchard St,48 Orchard St,Cos Cob,48 Orchard St Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0424153,-73.5979583
700167698,52 Orchard St,52 Orchard St,Cos Cob,52 Orchard St Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0425098,-73.5983082
700167709,54 Orchard St,54 Orchard St,Cos Cob,54 Orchard St Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0425063,-73.5984805
700167718,56 Orchard St,56 Orchard St,Cos Cob,56 Orchard St Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.042593,-73.5986908
700167751,64 Orchard St,64 Orchard St,Cos Cob,64 Orchard St Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0433396,-73.5994908
700167774,68 Orchard St,68 Orchard St,Cos Cob,68 Orchard St Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.044112,-73.599989
700167818,8 Kent Pl,8 Kent Pl,Cos Cob,8 Kent Pl Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0443321,-73.5992468
700167933,10 Kent Pl,10 Kent Pl,Cos Cob,10 Kent Pl Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0443084,-73.5990589
700167944,12 Kent Pl,12 Kent Pl,Cos Cob,12 Kent Pl Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0443009,-73.5988898
700167972,16 Kent Pl,16 Kent Pl,Cos Cob,16 Kent Pl Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0442887,-73.5985311
700168014,22 Kent Pl,22 Kent Pl,Cos Cob,22 Kent Pl Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0441735,-73.5980033
700168038,23 Kent Pl,23 Kent Pl,Cos Cob,23 Kent Pl Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0438151,-73.5979257
700168083,15 Kent Pl,15 Kent Pl,Cos Cob,15 Kent Pl Cos Cob Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0438786,-73.5986019
700168094,13 Kent Pl,13 Kent Pl,Cos Cob,13 Kent Pl Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0439095,-73.598812
700168105,11 Kent Pl,11 Kent Pl,Cos Cob,11 Kent Pl Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0439322,-73.5989829
700168129,7 Kent Pl,7 Kent Pl,Cos Cob,7 Kent Pl Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0439447,-73.5993583
700168232,2 Grove St,2 Grove St,Cos Cob,2 Grove St Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.042916,-73.5981092
700168354,31 Grove St,31 Grove St,Cos Cob,31 Grove St Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0448348,-73.5972033
700169268,29 Cos Cob Ave,29 Cos Cob Ave,Cos Cob,29 Cos Cob Ave Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0432001,-73.5947481
700169305,43 Cos Cob Ave,43 Cos Cob Ave,Cos Cob,43 Cos Cob Ave Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.044017,-73.5945208
700169331,47 Cos Cob Ave,47 Cos Cob Ave,Cos Cob,47 Cos Cob Ave Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0444182,-73.5945988
700169596,67 Cos Cob Ave,67 Cos Cob Ave,Cos Cob,67 Cos Cob Ave Cos Cob Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.045868,-73.594743
700169719,73 Cos Cob Ave,73 Cos Cob Ave,Cos Cob,73 Cos Cob Ave Cos Cob Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0463883,-73.5946319
700170525,70 Cos Cob Ave,70 Cos Cob Ave,Cos Cob,70 Cos Cob Ave Cos Cob Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0463196,-73.5949918
700170576,66 Cos Cob Ave,66 Cos Cob Ave,Cos Cob,66 Cos Cob Ave Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0459559,-73.595076
700170669,48 Cos Cob Ave,48 Cos Cob Ave,Cos Cob,48 Cos Cob Ave Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0444468,-73.5949535
700170882,11 Bible St,11 Bible St,Cos Cob,11 Bible St Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0427905,-73.5956507
700170895,15 Bible St,15 Bible St,Cos Cob,15 Bible St Cos Cob Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0428839,-73.5956152
700170921,19 Bible St,19 Bible St,Cos Cob,19 Bible St Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0431927,-73.5955502
700170935,23 Bible St,23 Bible St,Cos Cob,23 Bible St Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.04337,-73.5955742
700170971,29 Bible St,29 Bible St,Cos Cob,29 Bible St Cos Cob Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.043731,-73.5954824
700171032,45 Bible St,45 Bible St,Cos Cob,45 Bible St Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0449333,-73.5955941
700171053,49 Bible St,49 Bible St,Cos Cob,49 Bible St Cos Cob Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0454505,-73.595641
700171135,55A Bible St,55A Bible St,Cos Cob,55A Bible St Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0532338,-73.5952232
700171290,3 Bible St,3 Bible St,Cos Cob,3 Bible St Cos Cob Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0421902,-73.5959221
700171440,19 Orchard St,19 Orchard St,Cos Cob,19 Orchard St Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0412938,-73.5956745
700171455,17 Orchard St,17 Orchard St,Cos Cob,17 Orchard St Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.041149,-73.595846
700171466,20 Valley Rd,20 Valley Rd,Cos Cob,20 Valley Rd Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0412687,-73.5952344
700171477,13 Orchard St,13 Orchard St,Cos Cob,13 Orchard St Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0408191,-73.5958659
700172099,39 Valley Rd,39 Valley Rd,Cos Cob,39 Valley Rd Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0412914,-73.5943855
700172229,57 Valley Rd,57 Valley Rd,Cos Cob,57 Valley Rd Cos Cob Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0426066,-73.5918746
700172345,152 River Rd,152 River Rd,Cos Cob,152 River Rd Cos Cob Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0411264,-73.5913229
700172359,150 River Rd Ext,150 River Rd Ext,Cos Cob,150 River Rd Ext Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,,
700172388,136 River Rd,136 River Rd,Cos Cob,136 River Rd Cos Cob Ct,Ct,Lead,"Nonresidential, Non-School, Non-Daycare",Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0408855,-73.5914616
700172496,209 River Rd Extension,209 River Rd Extension,Cos Cob,209 River Rd Extension Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0431715,-73.5901403
700172539,219 River Rd,219 River Rd,Cos Cob,219 River Rd Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0420363,-73.590736
700172559,77 Valley Rd,77 Valley Rd,Cos Cob,77 Valley Rd Cos Cob Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0440467,-73.5909346
700172655,93A Valley Rd,93A Valley Rd,Cos Cob,93A Valley Rd Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0402835,-73.5960569
700172691,97 North Valley Rd,97 North Valley Rd,Cos Cob,97 North Valley Rd Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,,
700172828,96 Valley Rd,96 Valley Rd,Cos Cob,96 Valley Rd Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0451952,-73.5912158
700172846,92A Valley Rd,92A Valley Rd,Cos Cob,92A Valley Rd Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0402835,-73.5960569
700172857,90 Valley Rd,90 Valley Rd,Cos Cob,90 Valley Rd Cos Cob Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0446618,-73.5909431
700172880,84 Valley Rd,84 Valley Rd,Cos Cob,84 Valley Rd Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0443074,-73.5914373
700172891,80 Valley Rd,80 Valley Rd,Cos Cob,80 Valley Rd Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0442749,-73.5916189
700173885,15 Scofield St,15 Scofield St,Cos Cob,15 Scofield St Cos Cob Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0446153,-73.5924986
700173894,56 Harold St,56 Harold St,Cos Cob,56 Harold St Cos Cob Ct,Ct,Lead,"Nonresidential, Non-School, Non-Daycare",Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0443791,-73.5923901
700173924,68 Valley Rd,68 Valley Rd,Cos Cob,68 Valley Rd Cos Cob Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0436167,-73.5922425
700173939,64 Valley Rd,64 Valley Rd,Cos Cob,64 Valley Rd Cos Cob Ct,Ct,Lead,Multi-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0434596,-73.592452
700174009,38 Valley Rd,38 Valley Rd,Cos Cob,38 Valley Rd Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0418402,-73.5940581
700174018,36 Valley Rd,36 Valley Rd,Cos Cob,36 Valley Rd Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0417428,-73.5942233
700174109,25 Harold St,25 Harold St,Cos Cob,25 Harold St Cos Cob Ct,Ct,Lead,Single-Family Residence,Ct0570011_Lcrr_Inventory_Initial_10.16.24.Xlsx,,,Ct0570011,True,Ct0570011,Aquarion Water Co Of Ct-Greenwich,41.0432427,-73.5936384
