SITE ID,LOCATION IDENTIFIER,STREET ADDRESS,TOWN,merged address,STATE,ENTIRE SERVICE LINE MATERIAL CLASSIFICATION,BUILDING TYPE,SOURCE FILE,STREET NUMBER,STREET NAME,extracted_pswid,is_match,PWSID,SYSTEM NAME
700165200.0,4 TREMONT ST,4 TREMONT ST,COS COB,4 TREMONT ST COS COB CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700165256.0,12 RANDOLPH PL,12 RANDOLPH PL,COS COB,12 RANDOLPH PL COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700165289.0,25 SINAWOY RD,25 SINAWOY RD,COS COB,25 SINAWOY RD COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700165310.0,31 SINAWOY RD,31 SINAWOY RD,COS COB,31 SINAWOY RD COS COB CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700165337.0,45 SINAWOY RD,45 SINAWOY RD,COS COB,45 SINAWOY RD COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700166014.0,81 ORCHARD ST,81 ORCHARD ST,COS COB,81 ORCHARD ST COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700166255.0,24 PLEASANT ST,24 PLEASANT ST,COS COB,24 PLEASANT ST COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700166634.0,24 MEADOW DR,24 MEADOW DR,COS COB,24 MEADOW DR COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700166680.0,29 MEADOW DR,29 MEADOW DR,COS COB,29 MEADOW DR COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700166712.0,23 MEADOW DR,23 MEADOW DR,COS COB,23 MEADOW DR COS COB CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700166722.0,21 MEADOW DR,21 MEADOW DR,COS COB,21 MEADOW DR COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700166733.0,19 MEADOW DR,19 MEADOW DR,COS COB,19 MEADOW DR COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700166753.0,15 MEADOW DR,15 MEADOW DR,COS COB,15 MEADOW DR COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700166788.0,11 MEADOW DR,11 MEADOW DR,COS COB,11 MEADOW DR COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700166865.0,71 ORCHARD ST,71 ORCHARD ST,COS COB,71 ORCHARD ST COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700167590.0,36 ORCHARD ST,36 ORCHARD ST,COS COB,36 ORCHARD ST COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700167676.0,48 ORCHARD ST,48 ORCHARD ST,COS COB,48 ORCHARD ST COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700167698.0,52 ORCHARD ST,52 ORCHARD ST,COS COB,52 ORCHARD ST COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700167709.0,54 ORCHARD ST,54 ORCHARD ST,COS COB,54 ORCHARD ST COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700167718.0,56 ORCHARD ST,56 ORCHARD ST,COS COB,56 ORCHARD ST COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700167751.0,64 ORCHARD ST,64 ORCHARD ST,COS COB,64 ORCHARD ST COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700167774.0,68 ORCHARD ST,68 ORCHARD ST,COS COB,68 ORCHARD ST COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700167818.0,8 KENT PL,8 KENT PL,COS COB,8 KENT PL COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700167933.0,10 KENT PL,10 KENT PL,COS COB,10 KENT PL COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700167944.0,12 KENT PL,12 KENT PL,COS COB,12 KENT PL COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700167972.0,16 KENT PL,16 KENT PL,COS COB,16 KENT PL COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700168014.0,22 KENT PL,22 KENT PL,COS COB,22 KENT PL COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700168038.0,23 KENT PL,23 KENT PL,COS COB,23 KENT PL COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700168083.0,15 KENT PL,15 KENT PL,COS COB,15 KENT PL COS COB CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700168094.0,13 KENT PL,13 KENT PL,COS COB,13 KENT PL COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700168105.0,11 KENT PL,11 KENT PL,COS COB,11 KENT PL COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700168129.0,7 KENT PL,7 KENT PL,COS COB,7 KENT PL COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700168232.0,2 GROVE ST,2 GROVE ST,COS COB,2 GROVE ST COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700168354.0,31 GROVE ST,31 GROVE ST,COS COB,31 GROVE ST COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700169268.0,29 COS COB AVE,29 COS COB AVE,COS COB,29 COS COB AVE COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700169305.0,43 COS COB AVE,43 COS COB AVE,COS COB,43 COS COB AVE COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700169331.0,47 COS COB AVE,47 COS COB AVE,COS COB,47 COS COB AVE COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700169596.0,67 COS COB AVE,67 COS COB AVE,COS COB,67 COS COB AVE COS COB CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700169719.0,73 COS COB AVE,73 COS COB AVE,COS COB,73 COS COB AVE COS COB CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700170525.0,70 COS COB AVE,70 COS COB AVE,COS COB,70 COS COB AVE COS COB CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700170576.0,66 COS COB AVE,66 COS COB AVE,COS COB,66 COS COB AVE COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700170669.0,48 COS COB AVE,48 COS COB AVE,COS COB,48 COS COB AVE COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700170882.0,11 BIBLE ST,11 BIBLE ST,COS COB,11 BIBLE ST COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700170895.0,15 BIBLE ST,15 BIBLE ST,COS COB,15 BIBLE ST COS COB CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700170921.0,19 BIBLE ST,19 BIBLE ST,COS COB,19 BIBLE ST COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700170935.0,23 BIBLE ST,23 BIBLE ST,COS COB,23 BIBLE ST COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700170971.0,29 BIBLE ST,29 BIBLE ST,COS COB,29 BIBLE ST COS COB CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700171032.0,45 BIBLE ST,45 BIBLE ST,COS COB,45 BIBLE ST COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700171053.0,49 BIBLE ST,49 BIBLE ST,COS COB,49 BIBLE ST COS COB CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700171135.0,55A BIBLE ST,55A BIBLE ST,COS COB,55A BIBLE ST COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700171290.0,3 BIBLE ST,3 BIBLE ST,COS COB,3 BIBLE ST COS COB CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700171440.0,19 ORCHARD ST,19 ORCHARD ST,COS COB,19 ORCHARD ST COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700171455.0,17 ORCHARD ST,17 ORCHARD ST,COS COB,17 ORCHARD ST COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700171466.0,20 VALLEY RD,20 VALLEY RD,COS COB,20 VALLEY RD COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700171477.0,13 ORCHARD ST,13 ORCHARD ST,COS COB,13 ORCHARD ST COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700172099.0,39 VALLEY RD,39 VALLEY RD,COS COB,39 VALLEY RD COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700172229.0,57 VALLEY RD,57 VALLEY RD,COS COB,57 VALLEY RD COS COB CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700172345.0,152 RIVER RD,152 RIVER RD,COS COB,152 RIVER RD COS COB CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700172359.0,150 RIVER RD EXT,150 RIVER RD EXT,COS COB,150 RIVER RD EXT COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700172388.0,136 RIVER RD,136 RIVER RD,COS COB,136 RIVER RD COS COB CT,CT,Lead,NONRES,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700172496.0,209 RIVER RD EXTENSION,209 RIVER RD EXTENSION,COS COB,209 RIVER RD EXTENSION COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700172539.0,219 RIVER RD,219 RIVER RD,COS COB,219 RIVER RD COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700172559.0,77 VALLEY RD,77 VALLEY RD,COS COB,77 VALLEY RD COS COB CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700172655.0,93A VALLEY RD,93A VALLEY RD,COS COB,93A VALLEY RD COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700172691.0,97 NORTH VALLEY RD,97 NORTH VALLEY RD,COS COB,97 NORTH VALLEY RD COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700172828.0,96 VALLEY RD,96 VALLEY RD,COS COB,96 VALLEY RD COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700172846.0,92A VALLEY RD,92A VALLEY RD,COS COB,92A VALLEY RD COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700172857.0,90 VALLEY RD,90 VALLEY RD,COS COB,90 VALLEY RD COS COB CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700172880.0,84 VALLEY RD,84 VALLEY RD,COS COB,84 VALLEY RD COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700172891.0,80 VALLEY RD,80 VALLEY RD,COS COB,80 VALLEY RD COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700173885.0,15 SCOFIELD ST,15 SCOFIELD ST,COS COB,15 SCOFIELD ST COS COB CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700173894.0,56 HAROLD ST,56 HAROLD ST,COS COB,56 HAROLD ST COS COB CT,CT,Lead,NONRES,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700173924.0,68 VALLEY RD,68 VALLEY RD,COS COB,68 VALLEY RD COS COB CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700173939.0,64 VALLEY RD,64 VALLEY RD,COS COB,64 VALLEY RD COS COB CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700174009.0,38 VALLEY RD,38 VALLEY RD,COS COB,38 VALLEY RD COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700174018.0,36 VALLEY RD,36 VALLEY RD,COS COB,36 VALLEY RD COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700174109.0,25 HAROLD ST,25 HAROLD ST,COS COB,25 HAROLD ST COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700174357.0,32 VALLEY RD,32 VALLEY RD,COS COB,32 VALLEY RD COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700174369.0,26 VALLEY RD,26 VALLEY RD,COS COB,26 VALLEY RD COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700174964.0,110 ORCHARD ST,110 ORCHARD ST,COS COB,110 ORCHARD ST COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700174979.0,104 ORCHARD ST,104 ORCHARD ST,COS COB,104 ORCHARD ST COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700174999.0,98 ORCHARD ST,98 ORCHARD ST,COS COB,98 ORCHARD ST COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700176003.0,96 ORCHARD ST,96 ORCHARD ST,COS COB,96 ORCHARD ST COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700176018.0,88 ORCHARD ST,88 ORCHARD ST,COS COB,88 ORCHARD ST COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700176024.0,95 ORCHARD ST,95 ORCHARD ST,COS COB,95 ORCHARD ST COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700200576.0,55B BIBLE ST,55B BIBLE ST,COS COB,55B BIBLE ST COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700214205.0,44A VALLEY RD,44A VALLEY RD,COS COB,44A VALLEY RD COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700215889.0,14 TREMONT ST,14 TREMONT ST,COS COB,14 TREMONT ST COS COB CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700155932.0,9 LINDEN PL,9 LINDEN PL,GLENVILLE,9 LINDEN PL GLENVILLE CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700160164.0,5 BENDERS DR,5 BENDERS DR,GLENVILLE,5 BENDERS DR GLENVILLE CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700160443.0,9 GLENVILLE ST,9 GLENVILLE ST,GLENVILLE,9 GLENVILLE ST GLENVILLE CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700175496.0,243 GLENVILLE RD,243 GLENVILLE RD,GLENVILLE,243 GLENVILLE RD GLENVILLE CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700148794.0,10B MEAD AVE,10B MEAD AVE,GREENWICH,10B MEAD AVE GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700156032.0,7 OSCEOLA DR,7 OSCEOLA DR,GREENWICH,7 OSCEOLA DR GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700156172.0,27 SACHEM RD,27 SACHEM RD,GREENWICH,27 SACHEM RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700156199.0,19 SACHEM RD,19 SACHEM RD,GREENWICH,19 SACHEM RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700156204.0,17 SACHEM RD,17 SACHEM RD,GREENWICH,17 SACHEM RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700156216.0,13 SACHEM RD,13 SACHEM RD,GREENWICH,13 SACHEM RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700156222.0,11 SACHEM RD,11 SACHEM RD,GREENWICH,11 SACHEM RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700156242.0,5 SACHEM RD,5 SACHEM RD,GREENWICH,5 SACHEM RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700166963.0,12 ORCHARD ST,12 ORCHARD ST,GREENWICH,12 ORCHARD ST GREENWICH CT,CT,Lead,MF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700156007.0,1 OLD CHURCH RD,1 OLD CHURCH RD,GREENWICH,1 OLD CHURCH RD GREENWICH CT,CT,Lead,NONRES,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700159213.0,88 PARSONAGE RD,88 PARSONAGE RD,GREENWICH,88 PARSONAGE RD GREENWICH CT,CT,Lead,NONRES,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700159237.0,430 OLD CHURCH RD,430 OLD CHURCH RD,GREENWICH,430 OLD CHURCH RD GREENWICH CT,CT,Lead,SCH_CC,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700159254.0,38 FAIRFIELD RD,38 FAIRFIELD RD,GREENWICH,38 FAIRFIELD RD GREENWICH CT,CT,Lead,NONRES,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700159266.0,1 GOLF CLUB RD,1 GOLF CLUB RD,GREENWICH,1 GOLF CLUB RD GREENWICH CT,CT,Lead,NONRES,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700162856.0,46 PARSONAGE RD,46 PARSONAGE RD,GREENWICH,46 PARSONAGE RD GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
700162928.0,12 PARSONAGE LN,12 PARSONAGE LN,GREENWICH,12 PARSONAGE LN GREENWICH CT,CT,Lead,SF,CT0570011_LCRR_Inventory_Initial_10.16.24.xlsx,,,CT0570011,TRUE,CT0570011,Aquarion Water Co of CT-Greenwich
