SITE ID,LOCATION IDENTIFIER,STREET ADDRESS,TOWN,merged address,STATE,BUILDING TYPE,PWSID,SYSTEM NAME
700031123.0,141-143 PRINCE ST,141-143 PRINCE ST,BRIDGEPORT,141-143 PRINCE ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700031149.0,510-14 CONNECTICUT AVE,510-14 CONNECTICUT AVE,BRIDGEPORT,510-14 CONNECTICUT AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700031176.0,525-27 CONNECTICUT AVE,525-27 CONNECTICUT AVE,BRIDGEPORT,525-27 CONNECTICUT AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700031184.0,534-36 CONNECTICUT AVE,534-36 CONNECTICUT AVE,BRIDGEPORT,534-36 CONNECTICUT AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700031199.0,566 CONNECTICUT AVE,566 CONNECTICUT AVE,BRIDGEPORT,566 CONNECTICUT AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700031202.0,571-73 CONNECTICUT AVE,571-73 CONNECTICUT AVE,BRIDGEPORT,571-73 CONNECTICUT AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700031209.0,581-583 CONNECTICUT AVE,581-583 CONNECTICUT AVE,BRIDGEPORT,581-583 CONNECTICUT AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700031214.0,595 CONNECTICUT AVE,595 CONNECTICUT AVE,BRIDGEPORT,595 CONNECTICUT AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700031216.0,605-607 CONNECTICUT AVE,605-607 CONNECTICUT AVE,BRIDGEPORT,605-607 CONNECTICUT AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700031234.0,700-02 CONNECTICUT AVE,700-02 CONNECTICUT AVE,BRIDGEPORT,700-02 CONNECTICUT AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700031242.0,720-22 CONNECTICUT AVE,720-22 CONNECTICUT AVE,BRIDGEPORT,720-22 CONNECTICUT AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700031297.0,938 CONNECTICUT AVE,938 CONNECTICUT AVE,BRIDGEPORT,938 CONNECTICUT AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700031299.0,960 CONNECTICUT AVE,960 CONNECTICUT AVE,BRIDGEPORT,960 CONNECTICUT AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700031335.0,34-36 ADAMS ST,34-36 ADAMS ST,BRIDGEPORT,34-36 ADAMS ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700031346.0,39-43 5TH ST,39-43 5TH ST,BRIDGEPORT,39-43 5TH ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700031357.0,64 5TH ST,64 5TH ST,BRIDGEPORT,64 5TH ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700031360.0,69 5TH ST,69 5TH ST,BRIDGEPORT,69 5TH ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700031367.0,84 5TH ST,84 5TH ST,BRIDGEPORT,84 5TH ST BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700031436.0,85 5TH ST,85 5TH ST,BRIDGEPORT,85 5TH ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700031442.0,90 5TH ST,90 5TH ST,BRIDGEPORT,90 5TH ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700031451.0,158 5TH ST,158 5TH ST,BRIDGEPORT,158 5TH ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700031453.0,284-86 JEFFERSON ST,284-86 JEFFERSON ST,BRIDGEPORT,284-86 JEFFERSON ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700031469.0,183 5TH ST,183 5TH ST,BRIDGEPORT,183 5TH ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700031473.0,186-188 5TH ST,186-188 5TH ST,BRIDGEPORT,186-188 5TH ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700032514.0,26 4TH ST,26 4TH ST,BRIDGEPORT,26 4TH ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700032531.0,48 4TH ST,48 4TH ST,BRIDGEPORT,48 4TH ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700032538.0,60 4TH ST,60 4TH ST,BRIDGEPORT,60 4TH ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700032546.0,70 4TH ST,70 4TH ST,BRIDGEPORT,70 4TH ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700032552.0,125-129 EAGLE ST,125-129 EAGLE ST,BRIDGEPORT,125-129 EAGLE ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700032553.0,76-78 4TH ST,76-78 4TH ST,BRIDGEPORT,76-78 4TH ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700032555.0,131-135 EAGLE ST,131-135 EAGLE ST,BRIDGEPORT,131-135 EAGLE ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700032560.0,84-86 4TH ST,84-86 4TH ST,BRIDGEPORT,84-86 4TH ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700032582.0,259 EAGLE ST,259 EAGLE ST,BRIDGEPORT,259 EAGLE ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700032583.0,183-185 4TH ST,183-185 4TH ST,BRIDGEPORT,183-185 4TH ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700032589.0,288 EAGLE ST,288 EAGLE ST,BRIDGEPORT,288 EAGLE ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700032592.0,291 EAGLE ST HOUSE,291 EAGLE ST HOUSE,BRIDGEPORT,291 EAGLE ST HOUSE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700032602.0,43 SMITH ST,43 SMITH ST,BRIDGEPORT,43 SMITH ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700032608.0,49 BALDWIN ST,49 BALDWIN ST,BRIDGEPORT,49 BALDWIN ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700032609.0,57-61 SMITH ST,57-61 SMITH ST,BRIDGEPORT,57-61 SMITH ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700032615.0,62-66 SMITH ST,62-66 SMITH ST,BRIDGEPORT,62-66 SMITH ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700032618.0,70-74 SMITH ST,70-74 SMITH ST,BRIDGEPORT,70-74 SMITH ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700032626.0,32-34 3RD ST,32-34 3RD ST,BRIDGEPORT,32-34 3RD ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700032642.0,91-93 SMITH ST,91-93 SMITH ST,BRIDGEPORT,91-93 SMITH ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700032650.0,986 STRATFORD AVE,986 STRATFORD AVE,BRIDGEPORT,986 STRATFORD AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700032843.0,87 CLIFFORD ST,87 CLIFFORD ST,BRIDGEPORT,87 CLIFFORD ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700032855.0,117-119 CLIFFORD ST,117-119 CLIFFORD ST,BRIDGEPORT,117-119 CLIFFORD ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700032871.0,130-134 CLIFFORD ST,130-134 CLIFFORD ST,BRIDGEPORT,130-134 CLIFFORD ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700032876.0,137-139 CLIFFORD ST,137-139 CLIFFORD ST,BRIDGEPORT,137-139 CLIFFORD ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700032880.0,138-140 CLIFFORD ST,138-140 CLIFFORD ST,BRIDGEPORT,138-140 CLIFFORD ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700032884.0,143 CLIFFORD ST,143 CLIFFORD ST,BRIDGEPORT,143 CLIFFORD ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700032900.0,50 REVERE ST,50 REVERE ST,BRIDGEPORT,50 REVERE ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700032938.0,50 NEWFIELD AVE,50 NEWFIELD AVE,BRIDGEPORT,50 NEWFIELD AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700032953.0,81-83 NEWFIELD AVE,81-83 NEWFIELD AVE,BRIDGEPORT,81-83 NEWFIELD AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700032992.0,160 NEWFIELD AVE,160 NEWFIELD AVE,BRIDGEPORT,160 NEWFIELD AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700032999.0,175-77 NEWFIELD AVE,175-77 NEWFIELD AVE,BRIDGEPORT,175-77 NEWFIELD AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700034001.0,179 NEWFIELD AVE,179 NEWFIELD AVE,BRIDGEPORT,179 NEWFIELD AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700034004.0,189 NEWFIELD AVE,189 NEWFIELD AVE,BRIDGEPORT,189 NEWFIELD AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700034013.0,202 NEWFIELD AVE,202 NEWFIELD AVE,BRIDGEPORT,202 NEWFIELD AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700034021.0,208 NEWFIELD AVE,208 NEWFIELD AVE,BRIDGEPORT,208 NEWFIELD AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700034036.0,227-29 NEWFIELD AVE,227-29 NEWFIELD AVE,BRIDGEPORT,227-29 NEWFIELD AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700034040.0,239-245 NEWFIELD AVE,239-245 NEWFIELD AVE,BRIDGEPORT,239-245 NEWFIELD AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700034061.0,400-02 NEWFIELD AVE,400-02 NEWFIELD AVE,BRIDGEPORT,400-02 NEWFIELD AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700034068.0,56 EDWIN ST,56 EDWIN ST,BRIDGEPORT,56 EDWIN ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700034073.0,414-416 NEWFIELD AVE,414-416 NEWFIELD AVE,BRIDGEPORT,414-416 NEWFIELD AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700034083.0,80 EDWIN ST,80 EDWIN ST,BRIDGEPORT,80 EDWIN ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700034095.0,580-586 NEWFIELD AVE,580-586 NEWFIELD AVE,BRIDGEPORT,580-586 NEWFIELD AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700034108.0,601 NEWFIELD AVE,601 NEWFIELD AVE,BRIDGEPORT,601 NEWFIELD AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700034164.0,90 COWLES ST,90 COWLES ST,BRIDGEPORT,90 COWLES ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700034170.0,94 COWLES ST,94 COWLES ST,BRIDGEPORT,94 COWLES ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700034181.0,98 COWLES ST,98 COWLES ST,BRIDGEPORT,98 COWLES ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700034221.0,108 COWLES ST,108 COWLES ST,BRIDGEPORT,108 COWLES ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700034222.0,314 SEAVIEW AVE,314 SEAVIEW AVE,BRIDGEPORT,314 SEAVIEW AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700034226.0,114-116 COWLES ST,114-116 COWLES ST,BRIDGEPORT,114-116 COWLES ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700034246.0,352-354 SEAVIEW AVE,352-354 SEAVIEW AVE,BRIDGEPORT,352-354 SEAVIEW AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700034250.0,358-360 SEAVIEW AVE,358-360 SEAVIEW AVE,BRIDGEPORT,358-360 SEAVIEW AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700034262.0,153 COWLES ST,153 COWLES ST,BRIDGEPORT,153 COWLES ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700034293.0,70 READ ST,70 READ ST,BRIDGEPORT,70 READ ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700034299.0,79 READ ST,79 READ ST,BRIDGEPORT,79 READ ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700034304.0,90 READ ST,90 READ ST,BRIDGEPORT,90 READ ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700034333.0,540 SEAVIEW AVE,540 SEAVIEW AVE,BRIDGEPORT,540 SEAVIEW AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700034334.0,119-21 READ ST,119-21 READ ST,BRIDGEPORT,119-21 READ ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700034372.0,134-136 READ ST,134-136 READ ST,BRIDGEPORT,134-136 READ ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700034378.0,138 READ ST,138 READ ST,BRIDGEPORT,138 READ ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700034384.0,139-141 READ ST,139-141 READ ST,BRIDGEPORT,139-141 READ ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700034408.0,180 READ ST,180 READ ST,BRIDGEPORT,180 READ ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700034442.0,191-93 READ ST,191-93 READ ST,BRIDGEPORT,191-93 READ ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700034474.0,215-17 READ ST,215-17 READ ST,BRIDGEPORT,215-17 READ ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700035506.0,68 HEWITT ST,68 HEWITT ST,BRIDGEPORT,68 HEWITT ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700035538.0,172-174 HEWITT ST,172-174 HEWITT ST,BRIDGEPORT,172-174 HEWITT ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700035559.0,180 HEWITT ST,180 HEWITT ST,BRIDGEPORT,180 HEWITT ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700035580.0,193 HEWITT ST,193 HEWITT ST,BRIDGEPORT,193 HEWITT ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700035609.0,218 HEWITT ST,218 HEWITT ST,BRIDGEPORT,218 HEWITT ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700035669.0,104-106 DAVENPORT ST,104-106 DAVENPORT ST,BRIDGEPORT,104-106 DAVENPORT ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700035725.0,248-250 DAVENPORT ST,248-250 DAVENPORT ST,BRIDGEPORT,248-250 DAVENPORT ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700035733.0,257-59 DAVENPORT ST,257-59 DAVENPORT ST,BRIDGEPORT,257-59 DAVENPORT ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700035929.0,244-246 ALEX ST,244-246 ALEX ST,BRIDGEPORT,244-246 ALEX ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700035977.0,144 LOGAN ST,144 LOGAN ST,BRIDGEPORT,144 LOGAN ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700035988.0,152-54 LOGAN ST,152-54 LOGAN ST,BRIDGEPORT,152-54 LOGAN ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700037079.0,432-434 LOGAN ST,432-434 LOGAN ST,BRIDGEPORT,432-434 LOGAN ST BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700037143.0,491 LOGAN ST,491 LOGAN ST,BRIDGEPORT,491 LOGAN ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700037211.0,127-129 HOLLISTER AVE,127-129 HOLLISTER AVE,BRIDGEPORT,127-129 HOLLISTER AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700037310.0,267-269 HOLLISTER AVE,267-269 HOLLISTER AVE,BRIDGEPORT,267-269 HOLLISTER AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700037373.0,415 HOLLISTER AVE,415 HOLLISTER AVE,BRIDGEPORT,415 HOLLISTER AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700037465.0,448-450 HOLLISTER AVE,448-450 HOLLISTER AVE,BRIDGEPORT,448-450 HOLLISTER AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700037483.0,459 HOLLISTER AVE,459 HOLLISTER AVE,BRIDGEPORT,459 HOLLISTER AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700038553.0,586 HOLLISTER AVE,586 HOLLISTER AVE,BRIDGEPORT,586 HOLLISTER AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700038659.0,229 WILMOT AVE,229 WILMOT AVE,BRIDGEPORT,229 WILMOT AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700038749.0,332 WILMOT AVE,332 WILMOT AVE,BRIDGEPORT,332 WILMOT AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700038764.0,347-349 WILMOT AVE,347-349 WILMOT AVE,BRIDGEPORT,347-349 WILMOT AVE BRIDGEPORT CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700038795.0,430 WILMOT AVE,430 WILMOT AVE,BRIDGEPORT,430 WILMOT AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700038806.0,436-438 WILMOT AVE,436-438 WILMOT AVE,BRIDGEPORT,436-438 WILMOT AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700038824.0,456-58 WILMOT AVE,456-58 WILMOT AVE,BRIDGEPORT,456-58 WILMOT AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700038830.0,457-459 WILMOT AVE,457-459 WILMOT AVE,BRIDGEPORT,457-459 WILMOT AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700038836.0,479-481 WILMOT AVE,479-481 WILMOT AVE,BRIDGEPORT,479-481 WILMOT AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700038842.0,482-484 WILMOT AVE,482-484 WILMOT AVE,BRIDGEPORT,482-484 WILMOT AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700038849.0,487-489 WILMOT AVE,487-489 WILMOT AVE,BRIDGEPORT,487-489 WILMOT AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700038905.0,280-282 DAVENPORT ST,280-282 DAVENPORT ST,BRIDGEPORT,280-282 DAVENPORT ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700038948.0,275-277 DAVENPORT ST,275-277 DAVENPORT ST,BRIDGEPORT,275-277 DAVENPORT ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700040620.0,260 CARROLL AVE,260 CARROLL AVE,BRIDGEPORT,260 CARROLL AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700040700.0,342-344 CARROLL AVE,342-344 CARROLL AVE,BRIDGEPORT,342-344 CARROLL AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700040707.0,343-349 CARROLL AVE,343-349 CARROLL AVE,BRIDGEPORT,343-349 CARROLL AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700040718.0,349 CARROLL AVE,349 CARROLL AVE,BRIDGEPORT,349 CARROLL AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700040743.0,363-365 CARROLL AVE,363-365 CARROLL AVE,BRIDGEPORT,363-365 CARROLL AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700040772.0,405 CARROLL AVE,405 CARROLL AVE,BRIDGEPORT,405 CARROLL AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700040793.0,428 CARROLL AVE,428 CARROLL AVE,BRIDGEPORT,428 CARROLL AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700040834.0,519-521 CARROLL AVE,519-521 CARROLL AVE,BRIDGEPORT,519-521 CARROLL AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700040861.0,538-540 CARROLL AVE,538-540 CARROLL AVE,BRIDGEPORT,538-540 CARROLL AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700040881.0,554 CARROLL AVE,554 CARROLL AVE,BRIDGEPORT,554 CARROLL AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700040892.0,562-564 CARROLL AVE,562-564 CARROLL AVE,BRIDGEPORT,562-564 CARROLL AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700040902.0,575 CARROLL AVE,575 CARROLL AVE,BRIDGEPORT,575 CARROLL AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700040968.0,39 CARROLL CT,39 CARROLL CT,BRIDGEPORT,39 CARROLL CT BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700042064.0,96 UNION AVE,96 UNION AVE,BRIDGEPORT,96 UNION AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700042085.0,132 UNION AVE,132 UNION AVE,BRIDGEPORT,132 UNION AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700042188.0,302 UNION AVE,302 UNION AVE,BRIDGEPORT,302 UNION AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700042206.0,320 UNION AVE,320 UNION AVE,BRIDGEPORT,320 UNION AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700042337.0,574-576 UNION AVE,574-576 UNION AVE,BRIDGEPORT,574-576 UNION AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700042341.0,586 UNION AVE,586 UNION AVE,BRIDGEPORT,586 UNION AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700042350.0,598 UNION AVE,598 UNION AVE,BRIDGEPORT,598 UNION AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700043584.0,102 CARROLL AVE,102 CARROLL AVE,BRIDGEPORT,102 CARROLL AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700043590.0,5 YARRINGTON CT,5 YARRINGTON CT,BRIDGEPORT,5 YARRINGTON CT BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700043836.0,609 CENTRAL AVE,609 CENTRAL AVE,BRIDGEPORT,609 CENTRAL AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700043929.0,705-707 CENTRAL AVE,705-707 CENTRAL AVE,BRIDGEPORT,705-707 CENTRAL AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700043966.0,869-871 CENTRAL AVE,869-871 CENTRAL AVE,BRIDGEPORT,869-871 CENTRAL AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700043973.0,870 CENTRAL AVE,870 CENTRAL AVE,BRIDGEPORT,870 CENTRAL AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700045037.0,989 CENTRAL AVE,989 CENTRAL AVE,BRIDGEPORT,989 CENTRAL AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700045150.0,1141 CENTRAL AVE,1141 CENTRAL AVE,BRIDGEPORT,1141 CENTRAL AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700045156.0,1142 CENTRAL AVE,1142 CENTRAL AVE,BRIDGEPORT,1142 CENTRAL AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700045181.0,1160-1162 CENTRAL AVE,1160-1162 CENTRAL AVE,BRIDGEPORT,1160-1162 CENTRAL AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700045187.0,1166 CENTRAL AVE,1166 CENTRAL AVE,BRIDGEPORT,1166 CENTRAL AVE BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700045217.0,1188-1190 CENTRAL AVE,1188-1190 CENTRAL AVE,BRIDGEPORT,1188-1190 CENTRAL AVE BRIDGEPORT CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700045417.0,179 BUNNELL ST,179 BUNNELL ST,BRIDGEPORT,179 BUNNELL ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700046604.0,349 BUNNELL ST,349 BUNNELL ST,BRIDGEPORT,349 BUNNELL ST BRIDGEPORT CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
