SITE ID,LOCATION IDENTIFIER,STREET ADDRESS,TOWN,merged address,STATE,ENTIRE SERVICE LINE MATERIAL CLASSIFICATION,BUILDING TYPE,PWSID,SYSTEM NAME
361728,027400070061,41 WEST MAIN ST,Waterbury,41 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
361778,027400040006,144 WEST MAIN ST,Waterbury,144 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
361818,027300170381,251 WEST MAIN ST,Waterbury,251 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
361828,027300170381,263 WEST MAIN ST,Waterbury,263 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
361838,027300230058,280 WEST MAIN ST,Waterbury,280 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
361848,027300230058,280 WEST MAIN ST,Waterbury,280 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
361858,027300230060,298 WEST MAIN ST,Waterbury,298 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
361868,027300230060,298 WEST MAIN ST,Waterbury,298 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
361888,027300230060,314 WEST MAIN ST,Waterbury,314 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
361908,025300540073,380 WEST MAIN ST,Waterbury,380 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
361948,025300540074,398 WEST MAIN ST,Waterbury,398 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
361968,025300540075,414 WEST MAIN ST,Waterbury,414 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
361988,025300540075,414 WEST MAIN ST,Waterbury,414 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
362008,,420 WEST MAIN ST,Waterbury,420 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
362028,025300560097,470 WEST MAIN ST,Waterbury,470 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
362038,025300560096,478 WEST MAIN ST,Waterbury,478 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
362048,025300570093,506 WEST MAIN ST,Waterbury,506 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
362068,,584 WEST MAIN ST,Waterbury,584 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
362098,027200220023,649 WEST MAIN ST,Waterbury,649 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
362108,027200220023,649 WEST MAIN ST,Waterbury,649 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
362118,027200220023,649 WEST MAIN ST,Waterbury,649 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
362128,025200240001,770 WEST MAIN ST,Waterbury,770 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
362138,027200240011,744 WEST MAIN ST,Waterbury,744 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
362148,027200220001,771 WEST MAIN ST,Waterbury,771 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
362188,027100250088,990 WEST MAIN ST,Waterbury,990 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
362228,027100320038,1113 WEST MAIN ST,Waterbury,1113 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
362258,029000420091,1198 WEST MAIN ST,Waterbury,1198 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
362278,029000420093,1243 WEST MAIN ST,Waterbury,1243 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
362298,031500461312,1312 WEST MAIN ST,Waterbury,1312 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
362308,031500470001,1389 WEST MAIN ST,Waterbury,1389 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
362318,031500470001,1389 WEST MAIN ST,Waterbury,1389 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
362328,031500470001,1389 WEST MAIN ST,Waterbury,1389 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
362918,027300180031,389 MEADOW ST,Waterbury,389 MEADOW ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
362988,027300180031,389 MEADOW ST,Waterbury,389 MEADOW ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
364298,027300230060,298 WEST MAIN ST,Waterbury,298 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
365088,025500850181,262 NORTH MAIN ST,Waterbury,262 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
365338,027705830131,131 OAK ST,Waterbury,131 OAK ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
365348,027705820134,130 - 132 OAK ST,Waterbury,130 - 132 OAK ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
365358,027705820128,164 OAK ST,Waterbury,164 OAK ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
365368,027705821241,182 OAK ST,Waterbury,182 OAK ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
365388,029700960091,238 OAK ST,Waterbury,238 OAK ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
365398,029700960092,242 OAK ST,Waterbury,242 OAK ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
365968,031500461312,1312 WEST MAIN ST 102,Waterbury,1312 WEST MAIN ST 102 Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
366058,023601760175,14 PEARL ST,Waterbury,14 PEARL ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
366758,039601040092,0 PLANK RD,Waterbury,0 PLANK RD Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
366768,039601040091,102 PLANK RD,Waterbury,102 PLANK RD Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
368688,029000410067,1250 WEST MAIN ST,Waterbury,1250 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
375398,055903470001,2670 SOUTH MAIN ST,Waterbury,2670 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
378008,034903500711,75 WOODWARD AVE,Waterbury,75 WOODWARD AVE Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
378668,016602090003,1559 NORTH MAIN ST,Waterbury,1559 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
378748,053211270041,1370 HIGHLAND AVE,Waterbury,1370 HIGHLAND AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
378778,027400070001,21 WEST MAIN ST,Waterbury,21 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
378838,000000000000,0 MAIN ST,Waterbury,0 MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
378958,027400140493,2 NORTH MAIN ST,Waterbury,2 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
378968,027400140493,2 NORTH MAIN ST,Waterbury,2 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
379008,025300230107,334 WEST MAIN ST,Waterbury,334 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
379698,029500130003,122 EAST MAIN ST,Waterbury,122 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
379738,025300560097,466 WEST MAIN ST,Waterbury,466 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
379748,025300560097,466 WEST MAIN ST,Waterbury,466 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
380158,037201040003,1 PLANK RD,Waterbury,1 PLANK RD Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
380558,039801340004,2457 EAST MAIN ST 2,Waterbury,2457 EAST MAIN ST 2 Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
380878,037901370018,3196 EAST MAIN ST,Waterbury,3196 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
380888,037901370018,3196 EAST MAIN ST,Waterbury,3196 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
380908,029600890016,507 EAST MAIN ST,Waterbury,507 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
380978,031500461320,1320 WEST MAIN ST,Waterbury,1320 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
381138,031500461320,1320 WEST MAIN ST 2,Waterbury,1320 WEST MAIN ST 2 Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
381428,016308210073,0 GREENWOOD AVE,Waterbury,0 GREENWOOD AVE Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
381668,039203010025,937 SOUTH MAIN ST,Waterbury,937 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
381918,027400030010,130 WEST MAIN ST,Waterbury,130 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
381948,039801340004,2457 EAST MAIN ST 3,Waterbury,2457 EAST MAIN ST 3 Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
382338,039203010024,945 SOUTH MAIN ST,Waterbury,945 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
382348,039203010024,945 SOUTH MAIN ST,Waterbury,945 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
383368,039801340004,2457 EAST MAIN ST 4,Waterbury,2457 EAST MAIN ST 4 Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
383738,054611810007,1385 HIGHLAND AVE 7A,Waterbury,1385 HIGHLAND AVE 7A Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
384188,029000430075,1155 WEST MAIN ST,Waterbury,1155 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
386388,035304590491,160 MIDLAND RD,Waterbury,160 MIDLAND RD Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
386628,011802200032,2200 NORTH MAIN ST,Waterbury,2200 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
387188,046305080544,67 LOWLAND ST,Waterbury,67 LOWLAND ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
387798,032200940013,1073 EAST MAIN ST,Waterbury,1073 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
388088,050203330043,2122 SOUTH MAIN ST,Waterbury,2122 SOUTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
389548,031500420019,1249 WEST MAIN ST A,Waterbury,1249 WEST MAIN ST A Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
390438,037401080034,1929 EAST MAIN ST,Waterbury,1929 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
390448,037401080034,1929 EAST MAIN ST SERV,Waterbury,1929 EAST MAIN ST SERV Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
391718,055811770102,37 BRISTOL ST,Waterbury,37 BRISTOL ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
392338,040401560611,3612 EAST MAIN ST,Waterbury,3612 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
392348,040401560061,3580 EAST MAIN ST,Waterbury,3580 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
392358,040401560061,3580 EAST MAIN ST,Waterbury,3580 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
392548,034801010030,1417 EAST MAIN ST,Waterbury,1417 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
392728,040401560611,3612 EAST MAIN ST,Waterbury,3612 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
392738,040401560611,3612 EAST MAIN ST,Waterbury,3612 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
392878,040401560611,3612 EAST MAIN ST,Waterbury,3612 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
392888,006902390009,2780 NORTH MAIN ST,Waterbury,2780 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
393258,,0 PLANK RD POOL,Waterbury,0 PLANK RD POOL Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
393328,031500420016,1253 -1279 WEST MAIN ST,Waterbury,1253 -1279 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
393408,031500420016,1253 WEST MAIN ST SVC,Waterbury,1253 WEST MAIN ST SVC Waterbury Connecticut,Connecticut,Lead,O,CT1510011,Waterbury Water Department
394048,038201540002,3821 EAST MAIN ST,Waterbury,3821 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
394238,046305080547,54 BARDEN ST,Waterbury,54 BARDEN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
394968,040401560008,3670 EAST MAIN ST,Waterbury,3670 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
395038,037401200039,1981 EAST MAIN ST,Waterbury,1981 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
395048,037401200039,1981 EAST MAIN ST,Waterbury,1981 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
395058,037401200039,1981 EAST MAIN ST,Waterbury,1981 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
395088,040401560008,3670 EAST MAIN ST,Waterbury,3670 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
395598,,1760 MAIN ST,Waterbury,1760 MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
395618,,574 MAIN ST,Waterbury,574 MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
395628,,1230 MAIN ST,Waterbury,1230 MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
395678,034801010029,1405 EAST MAIN ST,Waterbury,1405 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
396028,021801850086,885 NORTH MAIN ST #01,Waterbury,885 NORTH MAIN ST #01 Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
396038,021801850086,885 NORTH MAIN ST #02,Waterbury,885 NORTH MAIN ST #02 Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
396048,021801850086,885 NORTH MAIN ST #03,Waterbury,885 NORTH MAIN ST #03 Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
396058,021801850086,885 NORTH MAIN ST #04,Waterbury,885 NORTH MAIN ST #04 Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
396068,021801850086,885 NORTH MAIN ST #05,Waterbury,885 NORTH MAIN ST #05 Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
396078,021801850086,885 NORTH MAIN ST #06,Waterbury,885 NORTH MAIN ST #06 Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
396088,021801850086,885 NORTH MAIN ST #07,Waterbury,885 NORTH MAIN ST #07 Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
396098,021801850086,885 NORTH MAIN ST #08,Waterbury,885 NORTH MAIN ST #08 Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
396108,021801850086,885 NORTH MAIN ST #09,Waterbury,885 NORTH MAIN ST #09 Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
396118,021801850086,885 NORTH MAIN ST #10,Waterbury,885 NORTH MAIN ST #10 Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
396138,029400130139,110 EAST MAIN ST,Waterbury,110 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
400000,040401560002,3528 EAST MAIN ST,Waterbury,3528 EAST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
400003,041210370020,37 ROSEMOUNT AVE,Waterbury,37 ROSEMOUNT AVE Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
400010,029000410067,1250 WEST MAIN ST,Waterbury,1250 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
400034,023701660024,730 NORTH MAIN ST,Waterbury,730 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
400064,034801000038,0 PLANK RD,Waterbury,0 PLANK RD Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
400083,023701660024,730 NORTH MAIN ST,Waterbury,730 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
400112,038201540011 0390100002,3801 EAST MAIN ST 2,Waterbury,3801 EAST MAIN ST 2 Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
400119,027400040006,100 WEST MAIN ST,Waterbury,100 WEST MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
400120,020002110064,1075 NORTH MAIN ST,Waterbury,1075 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
400143,023701660024,730 NORTH MAIN ST,Waterbury,730 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
400144,023701660024,730 NORTH MAIN ST,Waterbury,730 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
400162,025501650091,449 NORTH MAIN ST,Waterbury,449 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
400236,,0 PLANK RD,Waterbury,0 PLANK RD Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
400244,031500420019,1249 WEST MAIN ST B,Waterbury,1249 WEST MAIN ST B Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
400247,016408250023,108 GREENWOOD AVE,Waterbury,108 GREENWOOD AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
400258,025705832822A,109 OAK ST A,Waterbury,109 OAK ST A Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
400259,025705832822B,109 OAK ST B,Waterbury,109 OAK ST B Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
41508,011802200027,2262 NORTH MAIN ST,Waterbury,2262 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
41518,011802200028,2250 NORTH MAIN ST,Waterbury,2250 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
41528,011802200029,2238 NORTH MAIN ST,Waterbury,2238 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
41538,011802200030,2226 NORTH MAIN ST,Waterbury,2226 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
41548,011802200031,2214 NORTH MAIN ST,Waterbury,2214 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
41568,011802200033,2190 NORTH MAIN ST,Waterbury,2190 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
41578,011802200034,2160 NORTH MAIN ST,Waterbury,2160 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
41648,011802230013,2211 NORTH MAIN ST,Waterbury,2211 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
41658,011802230014,2225 NORTH MAIN ST,Waterbury,2225 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
41678,011802230016,2259 NORTH MAIN ST,Waterbury,2259 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
41688,011802230017,2279 NORTH MAIN ST,Waterbury,2279 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
41828,011802390019,2356 NORTH MAIN ST,Waterbury,2356 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
41838,011802390020,2344 NORTH MAIN ST,Waterbury,2344 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
41848,011802390021,2332 NORTH MAIN ST,Waterbury,2332 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
41858,011802390022,2320 NORTH MAIN ST,Waterbury,2320 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
47798,013008660013,22 WAVERLY ST,Waterbury,22 WAVERLY ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
47808,013008660014,28 WAVERLY ST,Waterbury,28 WAVERLY ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
47818,013008660015,34 WAVERLY ST,Waterbury,34 WAVERLY ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
47828,013008660016,40 WAVERLY ST,Waterbury,40 WAVERLY ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
47938,013008880017,35 WAVERLY ST,Waterbury,35 WAVERLY ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
47948,013008880018,21 WAVERLY ST,Waterbury,21 WAVERLY ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
48028,013008890033,438 COLUMBIA BLVD,Waterbury,438 COLUMBIA BLVD Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
48048,013008890035,71 MELBOURNE TERR,Waterbury,71 MELBOURNE TERR Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
48108,013008890321,448 COLUMBIA BLVD,Waterbury,448 COLUMBIA BLVD Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
48148,013008890342,428 COLUMBIA BLVD,Waterbury,428 COLUMBIA BLVD Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
48398,013008910028,452 COLUMBIA BLVD,Waterbury,452 COLUMBIA BLVD Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
48418,013008910030,91 MELBOURNE TERR,Waterbury,91 MELBOURNE TERR Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
48478,013008920070,115 WAVERLY ST,Waterbury,115 WAVERLY ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
48808,013108920001,119 WAVERLY ST,Waterbury,119 WAVERLY ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
48818,013108920002,125 WAVERLY ST,Waterbury,125 WAVERLY ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
48828,013108920003,59 DWIGHT ST,Waterbury,59 DWIGHT ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
48838,013108930004,39 DWIGHT ST,Waterbury,39 DWIGHT ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
48858,013108930006,60 GRACE AVE,Waterbury,60 GRACE AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
48868,013108930007,56 GRACE AVE,Waterbury,56 GRACE AVE Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
4918,003402580072,3255 NORTH MAIN ST,Waterbury,3255 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
51318,013302200089,2144 NORTH MAIN ST,Waterbury,2144 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
51328,013302200090,2120 NORTH MAIN ST,Waterbury,2120 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
51338,013302200091,2108 NORTH MAIN ST,Waterbury,2108 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
51348,013302200092,2090 NORTH MAIN ST,Waterbury,2090 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,SF,CT1510011,Waterbury Water Department
51358,013302200093,2084 NORTH MAIN ST,Waterbury,2084 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,MF,CT1510011,Waterbury Water Department
51418,013302220087,2073 NORTH MAIN ST,Waterbury,2073 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
52388,013402200014,2046 NORTH MAIN ST,Waterbury,2046 NORTH MAIN ST Waterbury Connecticut,Connecticut,Lead,NONRES,CT1510011,Waterbury Water Department
